dataset,classifier,repeat,split_seed,n_train,n_test,n_features,n_classes,best_params,primary_metric,primary_value,secondary_metric,secondary_value,tertiary_metric,tertiary_value,avg_rrc_size,max_rrc_size,rrc_rc_ratio,elapsed_seconds,status,error
parkinsons,xgboost,7,2004,156,39,22,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
parkinsons,ips_knn,7,2004,156,39,22,2,"{""k"": 4}",avg_rrc_size,3.4358974358974357,max_rrc_size,9.0,,,3.4358974358974357,9.0,0.15617715617715616,1.237,ok,
parkinsons,knn,7,2004,156,39,22,2,"{""n_neighbors"": 4, ""weights"": ""distance""}",size,88,,,,,,,,0.0,ok,
parkinsons,logistic_regression,7,2004,156,39,22,2,"{""C"": 1000, ""penalty"": ""l2"", ""solver"": ""liblinear""}",size,23,,,,,,,,0.0,ok,
parkinsons,svm,7,2004,156,39,22,2,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,64,size,1474,,,,,,0.002,ok,
parkinsons,decision_tree,7,2004,156,39,22,2,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5}",configured_max_depth,10,max_path_features,7.0,avg_path_features,4.461538461538462,,,,0.002,ok,
parkinsons,random_forest,7,2004,156,39,22,2,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",n_estimators,100,max_depth,10,,,,,,0.0,ok,
parkinsons,fcalc,7,2004,156,39,22,2,"{""cv_f1"": 0.7215759335946219, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",size,3432,,,,,,,,0.0,ok,
parkinsons,fcalc_rand,7,2004,156,39,22,2,"{""cv_f1"": 0.8026726844583987, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 30, ""subsample_size"": 6}",size,1320,num_iters,30,,,,,,0.0,ok,
parkinsons,naive_bayes,8,2005,156,39,22,2,"{""var_smoothing"": 1e-07}",size,90,,,,,,,,0.0,ok,
