dataset,method,metric,k,primary_f1_mean,primary_f1_std,primary_f1_ci95,accuracy_mean,accuracy_ci95,macro_f1_mean,macro_f1_ci95,weighted_f1_mean,weighted_f1_ci95,retained_mean,retained_ci95,compression_ratio_mean,compression_ratio_ci95,runs,repeat_rows
vehicle,global_topk,query_weighted_wracc,281,0.3819858875943245,0.0343262230193251,0.0245537947055475,0.4270588235294117,0.0206324619426075,0.3819858875943245,0.0245537947055475,0.3780257785183881,0.0248062500417442,281.0,0.0,0.4156804733727811,4.18554080283684e-17,10,10
vehicle,global_topk,query_weighted_wracc,335,0.3470996116564914,0.0402291863670302,0.0287762269292244,0.3988235294117646,0.0215283163977217,0.3470996116564914,0.0287762269292244,0.3428342555855836,0.0291942586246024,335.0,0.0,0.4955621301775147,0.0,10,10
vehicle,global_topk,query_weighted_wracc,400,0.3564525044093131,0.036159136828423,0.0258648911625103,0.3952941176470588,0.0215283163977217,0.3564525044093131,0.0258648911625103,0.3536295003819779,0.026294853774376,400.0,0.0,0.5917159763313611,8.37108160567368e-17,10,10
vehicle,global_topk,query_weighted_wracc,476,0.4018307741409851,0.0283995377329359,0.0203143940081721,0.4317647058823529,0.0158929653433474,0.4018307741409851,0.0203143940081721,0.4013025304314481,0.0206184640536024,476.0,0.0,0.7041420118343196,0.0,10,10
vehicle,global_topk,query_weighted_wracc,567,0.4527321525777,0.0424081309921895,0.0303348417226667,0.5005882352941177,0.0239218236855576,0.4527321525777,0.0303348417226667,0.4526972950056435,0.0305551162424923,567.0,0.0,0.8387573964497042,0.0,10,10
vehicle,global_topk,query_weighted_wracc,676,0.1028037383177569,1.4628472785736258e-17,1.04638520070921e-17,0.2588235294117647,0.0,0.1028037383177569,1.04638520070921e-17,0.1064321055525013,0.0,676.0,0.0,1.0,0.0,10,10
vehicle,global_topk,robustness,1,0.2045006224792732,0.0394357372953832,0.0282086670901021,0.226470588235294,0.0265562656575569,0.2045006224792732,0.0282086670901021,0.2047354440390961,0.0283163794345225,1.0,0.0,0.0014792899408284,0.0,10,10
vehicle,global_topk,robustness,2,0.2000708339158081,0.0382592989330987,0.0273671522512862,0.2235294117647058,0.0257858097828858,0.2000708339158081,0.0273671522512862,0.2004707711837315,0.0274688473866692,2.0,0.0,0.0029585798816568,0.0,10,10
vehicle,global_topk,robustness,3,0.2265756023194677,0.0439327696464377,0.0314254267397097,0.2452941176470588,0.0294237558850093,0.2265756023194677,0.0314254267397097,0.2263128587388642,0.0315545076091884,3.0,0.0,0.0044378698224852,0.0,10,10
vehicle,global_topk,robustness,4,0.216687231515599,0.0366418646658092,0.0262101898634818,0.2311764705882352,0.022357578125861,0.216687231515599,0.0262101898634818,0.2162135323671477,0.026150305739217,4.0,0.0,0.0059171597633136,0.0,10,10
vehicle,global_topk,robustness,5,0.2184756559321747,0.031934832395862,0.0228432157584775,0.2323529411764705,0.0176578188764651,0.2184756559321747,0.0228432157584775,0.2181343936418359,0.0224310688720522,5.0,0.0,0.0073964497041419,6.539907504432564e-19,10,10
vehicle,global_topk,robustness,6,0.2147947558661413,0.0308655037247093,0.0220783172536389,0.2270588235294117,0.0183086878237351,0.2147947558661413,0.0220783172536389,0.2142038975395941,0.0216995799196085,6.0,0.0,0.0088757396449704,0.0,10,10
vehicle,global_topk,robustness,7,0.2331194713374991,0.0228277200461713,0.0163288326622432,0.2447058823529411,0.0128852736952185,0.2331194713374991,0.0163288326622432,0.232474195147155,0.0164378695218118,7.0,0.0,0.0103550295857988,0.0,10,10
vehicle,global_topk,robustness,8,0.2443602879023987,0.0292903280734617,0.0209515827584358,0.2541176470588235,0.0165716263952601,0.2443602879023987,0.0209515827584358,0.2434339434780531,0.0208974430809929,8.0,0.0,0.0118343195266272,0.0,10,10
vehicle,global_topk,robustness,9,0.2466799439185921,0.0156159796001508,0.0111702227481379,0.2547058823529411,0.01050518863397,0.2466799439185921,0.0111702227481379,0.2456167615237611,0.0112119518743437,9.0,0.0,0.0133136094674556,0.0,10,10
vehicle,global_topk,robustness,10,0.2545836427973997,0.0097026959335443,0.006940408325975,0.2629411764705882,0.0079464826716737,0.2545836427973997,0.006940408325975,0.2533200495185595,0.007290700979627,10.0,0.0,0.0147928994082839,1.3079815008865127e-18,10,10
vehicle,global_topk,robustness,12,0.2768201177961,0.0186510409575509,0.0133412240099542,0.2876470588235293,0.010392226333471,0.2768201177961,0.0133412240099542,0.2753716480591512,0.0132786101735851,12.0,0.0,0.0177514792899408,0.0,10,10
vehicle,global_topk,robustness,14,0.3034869374092021,0.0209559793342731,0.0149899630418923,0.3164705882352941,0.0149489810093528,0.3034869374092021,0.0149899630418923,0.3022122670053133,0.0151429073343539,14.0,0.0,0.0207100591715976,0.0,10,10
vehicle,global_topk,robustness,17,0.3376281375654749,0.0184150378127248,0.0131724092596491,0.3529411764705882,0.0112205052036092,0.3376281375654749,0.0131724092596491,0.3364858100597478,0.0132053485218704,17.0,0.0,0.0251479289940827,2.615963001773025e-18,10,10
vehicle,global_topk,robustness,20,0.361228993162553,0.02847806451916,0.0203705647842795,0.3794117647058823,0.0160224040807224,0.361228993162553,0.0203705647842795,0.3605966151842478,0.0204342774548805,20.0,0.0,0.0295857988165679,2.615963001773025e-18,10,10
vehicle,global_topk,robustness,24,0.39469729930372,0.0257987301881654,0.0184540176280797,0.4123529411764705,0.014770261949684,0.39469729930372,0.0184540176280797,0.3945527733816708,0.0182172624194624,24.0,0.0,0.0355029585798816,0.0,10,10
vehicle,global_topk,robustness,29,0.428147009228889,0.0343793591329235,0.024591803350542,0.4458823529411765,0.0221587223096112,0.428147009228889,0.024591803350542,0.4285993124630901,0.0247615962017736,29.0,0.0,0.0428994082840236,0.0,10,10
vehicle,global_topk,robustness,34,0.4554484119408113,0.0311294635663106,0.0222671296306237,0.471764705882353,0.0193126375965132,0.4554484119408113,0.0222671296306237,0.4562711826625651,0.0223541101292433,34.0,0.0,0.0502958579881655,5.2319260035460495e-18,10,10
vehicle,global_topk,robustness,41,0.5051384617414547,0.0279796570966449,0.0200140503630667,0.5229411764705881,0.0177910035583284,0.5051384617414547,0.0200140503630667,0.5064693684960704,0.0198662929508019,41.0,0.0,0.0606508875739644,0.0,10,10
vehicle,global_topk,robustness,49,0.5400093211890262,0.0363265698034663,0.025984657176203,0.5576470588235294,0.0245988945091576,0.5400093211890262,0.025984657176203,0.5417876223165242,0.0258549963579788,49.0,0.0,0.0724852071005917,0.0,10,10
vehicle,global_topk,robustness,58,0.5758585026161669,0.0379322700120129,0.0271332261072244,0.5911764705882352,0.0239875205444104,0.5758585026161669,0.0271332261072244,0.5772485041466633,0.0268737494576112,58.0,0.0,0.0857988165680473,0.0,10,10
vehicle,global_topk,robustness,69,0.5858039262862379,0.0306105776532069,0.0218959667975098,0.6041176470588236,0.0194395455042489,0.5858039262862379,0.0218959667975098,0.5868605153730562,0.0216437143497324,69.0,0.0,0.1020710059171597,0.0,10,10
vehicle,global_topk,robustness,83,0.6001252250721546,0.0332742659138138,0.0238013222068043,0.6164705882352941,0.0240325829572814,0.6001252250721546,0.0238013222068043,0.6004747123805921,0.0239181573172065,83.0,0.0,0.1227810650887573,1.04638520070921e-17,10,10
vehicle,global_topk,robustness,98,0.5951429261654462,0.0344726062646057,0.0246585036958412,0.6105882352941177,0.0239505882352941,0.5951429261654462,0.0246585036958412,0.5945218034201761,0.0246691218912785,98.0,0.0,0.1449704142011834,0.0,10,10
vehicle,global_topk,robustness,117,0.5848712295398227,0.0300338602016697,0.0214834366481783,0.5941176470588234,0.0207085967472147,0.5848712295398227,0.0214834366481783,0.5834288197292326,0.0215215616984968,117.0,0.0,0.1730769230769229,2.09277040141842e-17,10,10
vehicle,global_topk,robustness,140,0.5617331515340785,0.0312945243335335,0.0223851987869665,0.57,0.0223047232573007,0.5617331515340785,0.0223851987869665,0.5601433633355166,0.0227334876517994,140.0,0.0,0.2071005917159763,2.09277040141842e-17,10,10
vehicle,global_topk,robustness,166,0.522987068887631,0.0370777860597458,0.0265220075781325,0.5335294117647058,0.0260174519283555,0.522987068887631,0.0265220075781325,0.5216449844727016,0.0267817213076157,166.0,0.0,0.2455621301775147,2.09277040141842e-17,10,10
vehicle,global_topk,robustness,198,0.4845475821653121,0.051327647692346,0.036715036298838,0.4976470588235293,0.0333798243354329,0.4845475821653121,0.036715036298838,0.4834284199902668,0.0369337993091034,198.0,0.0,0.2928994082840236,0.0,10,10
vehicle,global_topk,robustness,236,0.4453077779583327,0.0545774907882959,0.039039672486113,0.4611764705882352,0.034822002271761,0.4453077779583327,0.039039672486113,0.4443247991049058,0.0391848745029021,236.0,0.0,0.3491124260355028,4.18554080283684e-17,10,10
vehicle,global_topk,robustness,281,0.4000119336313478,0.0536616554637377,0.0383845688782785,0.4194117647058824,0.0335473638009468,0.4000119336313478,0.0383845688782785,0.3983130051555286,0.0382428459377525,281.0,0.0,0.4156804733727811,4.18554080283684e-17,10,10
vehicle,global_topk,robustness,335,0.3382528585510968,0.0536632439370846,0.0383857051247113,0.358235294117647,0.0317642623280578,0.3382528585510968,0.0383857051247113,0.3366580172320491,0.0385031968191917,335.0,0.0,0.4955621301775147,0.0,10,10
vehicle,global_topk,robustness,400,0.3389994367597179,0.0360370000960581,0.0257775258776432,0.3641176470588235,0.0171147190137733,0.3389994367597179,0.0257775258776432,0.3383861704871045,0.0258168822781664,400.0,0.0,0.5917159763313611,8.37108160567368e-17,10,10
vehicle,global_topk,robustness,476,0.347200105423892,0.0366567802754536,0.0262208591065533,0.3717647058823529,0.020012959261646,0.347200105423892,0.0262208591065533,0.3469180019976898,0.0263944328153228,476.0,0.0,0.7041420118343196,0.0,10,10
vehicle,global_topk,robustness,567,0.2308042122829417,0.0300206933410723,0.021474018297903,0.2741176470588235,0.0239012563842866,0.2308042122829417,0.021474018297903,0.2289164572084546,0.0212953217434535,567.0,0.0,0.8387573964497042,0.0,10,10
vehicle,global_topk,robustness,676,0.1028037383177569,1.4628472785736258e-17,1.04638520070921e-17,0.2588235294117647,0.0,0.1028037383177569,1.04638520070921e-17,0.1064321055525013,0.0,676.0,0.0,1.0,0.0,10,10
vehicle,global_topk,simplicity_prior,1,0.6996876340265807,0.0176429932143028,0.0126201601944808,0.7023529411764706,0.0134821268844615,0.6996876340265807,0.0126201601944808,0.6978246587975225,0.0125826465557744,1.0,0.0,0.0014792899408284,0.0,10,10
vehicle,global_topk,simplicity_prior,2,0.6996876340265807,0.0176429932143028,0.0126201601944808,0.7023529411764706,0.0134821268844615,0.6996876340265807,0.0126201601944808,0.6978246587975225,0.0125826465557744,2.0,0.0,0.0029585798816568,0.0,10,10
vehicle,global_topk,simplicity_prior,3,0.7052517120637442,0.0342299801785927,0.0244849515079754,0.7123529411764706,0.023756786711988,0.7052517120637442,0.0244849515079754,0.7034501980993512,0.0245634510718542,3.0,0.0,0.0044378698224852,0.0,10,10
vehicle,global_topk,simplicity_prior,4,0.7022218816774438,0.0284647098092532,0.0203610120640394,0.7094117647058823,0.0194547188216398,0.7022218816774438,0.0203610120640394,0.7004930993421764,0.0202440846830543,4.0,0.0,0.0059171597633136,0.0,10,10
vehicle,global_topk,simplicity_prior,5,0.7059046910978068,0.0269713530599299,0.0192928032190294,0.7147058823529411,0.0166249591408816,0.7059046910978068,0.0192928032190294,0.7044106644433719,0.0191301350725111,5.0,0.0,0.0073964497041419,6.539907504432564e-19,10,10
vehicle,global_topk,simplicity_prior,6,0.6973401054948417,0.023998602830893,0.0171663735563909,0.7076470588235294,0.0152421900813993,0.6973401054948417,0.0171663735563909,0.6957729071548066,0.017020767323456,6.0,0.0,0.0088757396449704,0.0,10,10
vehicle,global_topk,simplicity_prior,7,0.7040879629127023,0.028790415051293,0.0205939913709402,0.7152941176470587,0.0190459606557673,0.7040879629127023,0.0205939913709402,0.7027165252038997,0.0205095121543612,7.0,0.0,0.0103550295857988,0.0,10,10
vehicle,global_topk,simplicity_prior,8,0.6962555504239466,0.0288582790291932,0.0206425349634097,0.7094117647058823,0.0185223320181613,0.6962555504239466,0.0206425349634097,0.694757848568151,0.0205158625723902,8.0,0.0,0.0118343195266272,0.0,10,10
vehicle,global_topk,simplicity_prior,9,0.705221623532355,0.0287953826331173,0.0205975447180192,0.7170588235294117,0.0190717647058823,0.705221623532355,0.0205975447180192,0.703639295846565,0.0206872952044554,9.0,0.0,0.0133136094674556,0.0,10,10
vehicle,global_topk,simplicity_prior,10,0.6937090516634622,0.0291809624460026,0.0208733527369457,0.7082352941176471,0.0187335398938646,0.6937090516634622,0.0208733527369457,0.6921087177071331,0.0208327502891572,10.0,0.0,0.0147928994082839,1.3079815008865127e-18,10,10
vehicle,global_topk,simplicity_prior,12,0.6988449582176856,0.0378423347910932,0.0270688947955616,0.7117647058823529,0.0255559168454811,0.6988449582176856,0.0270688947955616,0.6973099653759193,0.027192922891984,12.0,0.0,0.0177514792899408,0.0,10,10
vehicle,global_topk,simplicity_prior,14,0.6934356690264796,0.0292387339713907,0.0209146771253996,0.7064705882352942,0.0202717688024657,0.6934356690264796,0.0209146771253996,0.6919335008590185,0.020964499436477,14.0,0.0,0.0207100591715976,0.0,10,10
vehicle,global_topk,simplicity_prior,17,0.7028834023141354,0.028117843105654,0.0201128958111802,0.7164705882352942,0.0186914892462375,0.7028834023141354,0.0201128958111802,0.7016895272270842,0.020021355958055,17.0,0.0,0.0251479289940827,2.615963001773025e-18,10,10
vehicle,global_topk,simplicity_prior,20,0.7007078410656891,0.0332539811503683,0.0237868123693249,0.7164705882352941,0.0222473221124806,0.7007078410656891,0.0237868123693249,0.6994842623642197,0.0239354212418682,20.0,0.0,0.0295857988165679,2.615963001773025e-18,10,10
vehicle,global_topk,simplicity_prior,24,0.6898937977420249,0.0363765374283232,0.0260203993783664,0.7058823529411764,0.023802285953433,0.6898937977420249,0.0260203993783664,0.688601953803994,0.0261659579295932,24.0,0.0,0.0355029585798816,0.0,10,10
vehicle,global_topk,simplicity_prior,29,0.6810771365935194,0.0372579318155816,0.0266508671355437,0.6988235294117647,0.0237857508448355,0.6810771365935194,0.0266508671355437,0.6800037109618216,0.0268083728660237,29.0,0.0,0.0428994082840236,0.0,10,10
vehicle,global_topk,simplicity_prior,34,0.6698396404928633,0.0323424848700828,0.023134812511129,0.6876470588235295,0.0207512998217137,0.6698396404928633,0.023134812511129,0.6686482617379224,0.0231984385247718,34.0,0.0,0.0502958579881655,5.2319260035460495e-18,10,10
vehicle,global_topk,simplicity_prior,41,0.6580508071140889,0.0315959134141492,0.0226007845683607,0.6776470588235295,0.0185859463966785,0.6580508071140889,0.0226007845683607,0.656820860534028,0.0225118694621021,41.0,0.0,0.0606508875739644,0.0,10,10
vehicle,global_topk,simplicity_prior,49,0.6525149522947885,0.038384100764232,0.027456423900509,0.6723529411764707,0.023971113209697,0.6525149522947885,0.027456423900509,0.6514623965771948,0.0276363909370606,49.0,0.0,0.0724852071005917,0.0,10,10
vehicle,global_topk,simplicity_prior,58,0.6389857592848253,0.0273757901397406,0.0195820999768869,0.6576470588235294,0.0172691922820994,0.6389857592848253,0.0195820999768869,0.6375940819145702,0.0196684531791567,58.0,0.0,0.0857988165680473,0.0,10,10
vehicle,global_topk,simplicity_prior,69,0.6204598723299435,0.034809861067666,0.0248997444869746,0.6364705882352941,0.0232842380712909,0.6204598723299435,0.0248997444869746,0.6187663092222586,0.0252166928832707,69.0,0.0,0.1020710059171597,0.0,10,10
vehicle,global_topk,simplicity_prior,83,0.591111084623661,0.0396103872639965,0.0283335954713064,0.6070588235294119,0.0248376470588235,0.591111084623661,0.0283335954713064,0.5889534020942977,0.0285600737686985,83.0,0.0,0.1227810650887573,1.04638520070921e-17,10,10
vehicle,global_topk,simplicity_prior,98,0.5706784332091377,0.0245575519881608,0.0175661939167802,0.5852941176470587,0.0150080810988579,0.5706784332091377,0.0175661939167802,0.5684023805414642,0.0177095863658727,98.0,0.0,0.1449704142011834,0.0,10,10
