dataset,classifier,mean_macro_f1_percent,ci95_half_width_percent,std_macro_f1_percent,repeat_scores,best_params_summary,successful_repeats
page_blocks,xgboost,87.0432,1.7384,2.4301,"[85.0574, 85.8861, 89.4955, 85.8709, 88.8457, 87.7601, 91.0625, 88.4004, 83.5151, 84.5385]","[{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}]",10
waveform,fcalc,74.5288,1.0817,1.5121,"[72.8817, 77.1431, 75.7823, 75.0529, 72.6323, 75.1554, 72.7922, 73.6978, 75.7429, 74.4078]","[{""cv_f1"": 0.756841393935322, ""family"": ""proximity"", ""method"": ""proximity-support""}, {""cv_f1"": 0.7416742592074463, ""family"": ""proximity"", ""method"": ""proximity-support""}, {""cv_f1"": 0.7401358832537849, ""family"": ""proximity"", ""method"": ""proximity""}, {""cv_f1"": 0.7414455185184842, ""family"": ""proximity"", ""method"": ""proximity-support""}, {""cv_f1"": 0.7520335030403669, ""family"": ""proximity"", ""method"": ""proximity-support""}, {""cv_f1"": 0.7469365939209812, ""family"": ""proximity"", ""method"": ""proximity-support""}, {""cv_f1"": 0.7508869340470314, ""family"": ""proximity"", ""method"": ""proximity""}, {""cv_f1"": 0.7496336146474991, ""family"": ""proximity"", ""method"": ""proximity-support""}, {""cv_f1"": 0.7317901728279206, ""family"": ""proximity"", ""method"": ""proximity""}, {""cv_f1"": 0.7440844416237579, ""family"": ""proximity"", ""method"": ""proximity-support""}]",10
waveform,fcalc_rand,79.6539,3.0285,4.2335,"[77.57, 81.4621, 77.5665, 84.9333, 72.8163, 83.4735, 82.7506, 73.0263, 81.4086, 81.532]","[{""cv_f1"": 0.8269855322788701, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 50, ""subsample_size"": 8}, {""cv_f1"": 0.7955837582993988, ""family"": ""proximity"", ""method"": ""proximity-support"", ""num_iters"": 50, ""subsample_size"": 7}, {""cv_f1"": 0.805785160336318, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 50, ""subsample_size"": 7}, {""cv_f1"": 0.7911743015111208, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 40, ""subsample_size"": 9}, {""cv_f1"": 0.8039459848767437, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 40, ""subsample_size"": 5}, {""cv_f1"": 0.8178998941470852, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 50, ""subsample_size"": 8}, {""cv_f1"": 0.8157062301903661, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 50, ""subsample_size"": 8}, {""cv_f1"": 0.8022676961862981, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 50, ""subsample_size"": 7}, {""cv_f1"": 0.8023505784311185, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 40, ""subsample_size"": 8}, {""cv_f1"": 0.8021114138136245, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 10, ""subsample_size"": 5}]",10
waveform,ips_knn,84.0883,0.8596,1.2016,"[82.6988, 83.9512, 84.3707, 84.3909, 82.9175, 85.4309, 84.1395, 83.9761, 86.4192, 82.5875]","[{""k"": 24}, {""k"": 27}, {""k"": 21}, {""k"": 34}, {""k"": 39}, {""k"": 31}, {""k"": 19}, {""k"": 34}, {""k"": 26}, {""k"": 20}]",10
waveform,knn,85.1656,0.8344,1.1665,"[83.6661, 84.6939, 84.5831, 85.0022, 84.1338, 85.7858, 86.2984, 85.5612, 87.5842, 84.3473]","[{""n_neighbors"": 70, ""weights"": ""distance""}, {""n_neighbors"": 92, ""weights"": ""uniform""}, {""n_neighbors"": 48, ""weights"": ""distance""}, {""n_neighbors"": 68, ""weights"": ""uniform""}, {""n_neighbors"": 70, ""weights"": ""uniform""}, {""n_neighbors"": 50, ""weights"": ""uniform""}, {""n_neighbors"": 58, ""weights"": ""uniform""}, {""n_neighbors"": 46, ""weights"": ""uniform""}, {""n_neighbors"": 52, ""weights"": ""uniform""}, {""n_neighbors"": 32, ""weights"": ""uniform""}]",10
waveform,naive_bayes,79.8783,0.9878,1.3808,"[78.1681, 81.9157, 80.726, 79.9314, 78.3872, 80.6195, 78.669, 78.6567, 81.7844, 79.9254]","[{""var_smoothing"": 1e-09}, {""var_smoothing"": 1e-09}, {""var_smoothing"": 1e-09}, {""var_smoothing"": 1e-09}, {""var_smoothing"": 1e-09}, {""var_smoothing"": 1e-09}, {""var_smoothing"": 1e-09}, {""var_smoothing"": 1e-09}, {""var_smoothing"": 1e-09}, {""var_smoothing"": 1e-09}]",10
waveform,logistic_regression,86.8602,0.7977,1.1151,"[86.434, 86.8303, 86.226, 87.0612, 84.7443, 86.0785, 87.667, 87.7159, 88.881, 86.9637]","[{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""lbfgs""}, {""C"": 0.001, ""penalty"": ""l2"", ""solver"": ""lbfgs""}, {""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""lbfgs""}, {""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""lbfgs""}, {""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""lbfgs""}, {""C"": 0.1, ""penalty"": ""l1"", ""solver"": ""liblinear""}, {""C"": 0.1, ""penalty"": ""l1"", ""solver"": ""liblinear""}, {""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""lbfgs""}, {""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""lbfgs""}, {""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""lbfgs""}]",10
waveform,svm,86.6386,0.7435,1.0394,"[85.6057, 87.1825, 86.6339, 87.4667, 84.5561, 86.1918, 86.9611, 87.3265, 88.195, 86.267]","[{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""linear""}, {""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""linear""}, {""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear""}, {""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear""}, {""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""linear""}, {""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear""}, {""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""rbf""}, {""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""rbf""}, {""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""linear""}, {""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""linear""}]",10
waveform,decision_tree,75.9359,0.9931,1.3882,"[75.395, 77.4052, 76.482, 74.7742, 76.4632, 75.7272, 76.7924, 75.8627, 77.5935, 72.864]","[{""max_depth"": 5, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}, {""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}, {""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2}, {""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}, {""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5}, {""max_depth"": 5, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}, {""max_depth"": null, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}, {""max_depth"": 5, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2}, {""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}, {""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5}]",10
waveform,random_forest,85.0302,0.6759,0.9448,"[83.5696, 85.9488, 84.1684, 85.2164, 83.6147, 84.7694, 85.6567, 86.0414, 85.6115, 85.7046]","[{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}, {""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}, {""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 300}, {""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 300}, {""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 300}, {""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 300}, {""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 300}, {""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 300}, {""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 300}, {""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 300}]",10
waveform,xgboost,85.3557,0.6639,0.928,"[84.4495, 85.8728, 84.8131, 86.2332, 84.3623, 84.0943, 85.9157, 86.0995, 86.7662, 84.9507]","[{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}]",10
vehicle,fcalc,51.9798,2.0062,2.8045,"[50.9663, 50.4126, 53.5785, 57.262, 52.0882, 50.4728, 50.5181, 48.5176, 49.9582, 56.0238]","[{""cv_f1"": 0.5108352899093884, ""family"": ""proximity"", ""method"": ""proximity-support""}, {""cv_f1"": 0.5173616365087953, ""family"": ""proximity"", ""method"": ""proximity-support""}, {""cv_f1"": 0.5226371031827209, ""family"": ""proximity"", ""method"": ""proximity-support""}, {""cv_f1"": 0.4944802272126216, ""family"": ""proximity"", ""method"": ""proximity-support""}, {""cv_f1"": 0.5212360687589721, ""family"": ""proximity"", ""method"": ""proximity-support""}, {""cv_f1"": 0.5258640188865866, ""family"": ""proximity"", ""method"": ""proximity-support""}, {""cv_f1"": 0.508657901912259, ""family"": ""proximity"", ""method"": ""proximity-support""}, {""cv_f1"": 0.4793573533115678, ""family"": ""proximity"", ""method"": ""proximity-support""}, {""cv_f1"": 0.5025062611199193, ""family"": ""proximity"", ""method"": ""proximity-support""}, {""cv_f1"": 0.4946923095019183, ""family"": ""proximity"", ""method"": ""proximity-support""}]",10
vehicle,fcalc_rand,48.483,4.6975,6.5667,"[48.7573, 42.7737, 49.9582, 50.258, 54.6076, 33.7376, 47.538, 46.7882, 54.4987, 55.9129]","[{""cv_f1"": 0.4822408022470765, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 20, ""subsample_size"": 2}, {""cv_f1"": 0.5015624992529707, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 20, ""subsample_size"": 2}, {""cv_f1"": 0.4869524885596575, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 50, ""subsample_size"": 2}, {""cv_f1"": 0.4993251959079242, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 30, ""subsample_size"": 3}, {""cv_f1"": 0.4856962676794322, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 50, ""subsample_size"": 3}, {""cv_f1"": 0.5041097331931812, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 50, ""subsample_size"": 3}, {""cv_f1"": 0.4941720893699856, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 40, ""subsample_size"": 2}, {""cv_f1"": 0.4894203692061553, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 40, ""subsample_size"": 3}, {""cv_f1"": 0.5228524337517607, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 40, ""subsample_size"": 2}, {""cv_f1"": 0.4909559827077151, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 20, ""subsample_size"": 2}]",10
vehicle,ips_knn,72.576,2.2423,3.1345,"[76.0898, 71.0355, 70.9949, 67.8464, 69.0571, 74.4726, 71.1652, 73.7542, 73.4018, 77.9423]","[{""k"": 3}, {""k"": 3}, {""k"": 4}, {""k"": 3}, {""k"": 3}, {""k"": 5}, {""k"": 3}, {""k"": 1}, {""k"": 6}, {""k"": 4}]",10
vehicle,knn,72.8245,2.3066,3.2244,"[77.3412, 71.0355, 73.7354, 67.8464, 69.0571, 72.9661, 71.1652, 73.7542, 73.4018, 77.9423]","[{""n_neighbors"": 4, ""weights"": ""distance""}, {""n_neighbors"": 3, ""weights"": ""distance""}, {""n_neighbors"": 3, ""weights"": ""uniform""}, {""n_neighbors"": 3, ""weights"": ""distance""}, {""n_neighbors"": 3, ""weights"": ""distance""}, {""n_neighbors"": 7, ""weights"": ""distance""}, {""n_neighbors"": 3, ""weights"": ""distance""}, {""n_neighbors"": 1, ""weights"": ""uniform""}, {""n_neighbors"": 6, ""weights"": ""distance""}, {""n_neighbors"": 4, ""weights"": ""distance""}]",10
vehicle,naive_bayes,43.8923,3.9355,5.5014,"[47.7533, 44.7585, 44.471, 43.432, 36.2658, 45.2177, 41.6545, 35.7889, 44.499, 55.0827]","[{""var_smoothing"": 1e-09}, {""var_smoothing"": 1e-09}, {""var_smoothing"": 1e-09}, {""var_smoothing"": 1e-09}, {""var_smoothing"": 1e-09}, {""var_smoothing"": 1e-09}, {""var_smoothing"": 1e-09}, {""var_smoothing"": 1e-09}, {""var_smoothing"": 1e-09}, {""var_smoothing"": 1e-09}]",10
vehicle,logistic_regression,80.6282,2.6088,3.6468,"[77.5461, 87.9107, 82.6148, 77.8616, 78.7209, 82.9211, 75.7444, 78.2423, 81.6105, 83.1096]","[{""C"": 10, ""penalty"": ""l2"", ""solver"": ""lbfgs""}, {""C"": 100, ""penalty"": ""l2"", ""solver"": ""lbfgs""}, {""C"": 100, ""penalty"": ""l2"", ""solver"": ""lbfgs""}, {""C"": 10, ""penalty"": ""l2"", ""solver"": ""lbfgs""}, {""C"": 100, ""penalty"": ""l2"", ""solver"": ""lbfgs""}, {""C"": 100, ""penalty"": ""l2"", ""solver"": ""lbfgs""}, {""C"": 1000, ""penalty"": ""l2"", ""solver"": ""lbfgs""}, {""C"": 100, ""penalty"": ""l2"", ""solver"": ""lbfgs""}, {""C"": 10, ""penalty"": ""l2"", ""solver"": ""lbfgs""}, {""C"": 10, ""penalty"": ""l2"", ""solver"": ""lbfgs""}]",10
vehicle,svm,83.5361,1.4687,2.053,"[82.8026, 81.8755, 81.7497, 82.9145, 83.0723, 86.478, 82.357, 82.1394, 84.1358, 87.8362]","[{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}, {""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}, {""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}, {""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}, {""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}, {""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}, {""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}, {""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}, {""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}, {""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}]",10
vehicle,decision_tree,70.9674,1.5439,2.1582,"[71.9092, 71.1423, 71.1766, 69.0967, 75.1874, 73.4722, 70.4125, 68.4643, 70.3884, 68.424]","[{""max_depth"": null, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5}, {""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5}, {""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2}, {""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}, {""max_depth"": null, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}, {""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5}, {""max_depth"": null, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}, {""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}, {""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5}, {""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}]",10
vehicle,random_forest,75.8827,1.6839,2.3539,"[78.5118, 73.6013, 74.73, 75.5158, 75.9294, 71.8398, 75.0903, 76.3339, 77.236, 80.0393]","[{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}, {""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}, {""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 100}, {""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 100}, {""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 100}, {""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}, {""bootstrap"": true, ""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}, {""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}, {""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}, {""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}]",10
vehicle,xgboost,78.2463,1.2079,1.6885,"[77.8679, 75.778, 78.9104, 75.4722, 78.6988, 77.1758, 78.8342, 79.7357, 79.2017, 80.7879]","[{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}, {""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}]",10
image_segmentation,fcalc,84.3738,1.3619,1.9038,"[83.9453, 85.7895, 85.4263, 84.8797, 86.5146, 82.5832, 81.3233, 83.8981, 82.2859, 87.0916]","[{""cv_f1"": 0.8242815301506659, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}, {""cv_f1"": 0.8372509039994736, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}, {""cv_f1"": 0.8391133155372967, ""family"": ""proximity"", ""method"": ""proximity""}, {""cv_f1"": 0.8480415233031368, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}, {""cv_f1"": 0.8435555475579358, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}, {""cv_f1"": 0.8446120928721891, ""family"": ""proximity"", ""method"": ""proximity""}, {""cv_f1"": 0.8446879870734726, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}, {""cv_f1"": 0.8464443211482363, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}, {""cv_f1"": 0.8434893094385971, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}, {""cv_f1"": 0.8340125615944913, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}]",10
